id,name,ec,source,smarts,ec_list,score,datasets,radius,is_balanced
rr_MNXR110974,RetroRules reaction MNXR110974,3.5.1.48,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[O;H1:4]>>[N;H2]-[C;H2]-[C;H2]-[C;H2]-[N;H1]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[N;H1]-[C;H0:2](-[C;H3:1])=[O;H0:3].[O;H2:4],3.5.1.48,0.5773502588272095,metanetx,10,B
rr_MNXR110975,RetroRules reaction MNXR110975,3.5.1.76,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[O;H1:4]>>[C;H2](-[C;H2]-[c;H0]1:[c;H1]:[c;H1]:[c;H1]:[c;H1]:[c;H1]:1)-[N;H1]-[C;H0:2](-[C;H3:1])=[O;H0:3].[O;H2:4],3.5.1.76;3.5.1.85,0.8408964276313782,metanetx,10,B
rr_MNXR110979,RetroRules reaction MNXR110979,3.5.4.30,retrorules,([c;H0:1](:[n;H1:2])=[O;H0:3].[O;H1:4])>>([N;H2]-[c;H0:1]:[n;H0:2].[O;H0]=[P;H0](-[O;H1])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0:4]).[O;H2:3],3.5.4.30,0.472870796918869,metanetx,0,B
rr_MNXR111007,RetroRules reaction MNXR111007,5.5.1.6,retrorules,[O;H0]1-[C;H1:1](-[c;H0:2])-[C;H2:3]-[C;H0:4]-[c;H0:5]2:[c;H0:6]-1:[c;H1:7]:[c;H1:8]:[c;H1:9]:[c;H1:10]:2>>[C;H0:4](-[C;H1:3]=[C;H1:1]-[c;H0:2])-[c;H0:5]1:[c;H1:6]:[c;H1:10]:[c;H1:9]:[c;H1:8]:[c;H1:7]:1,5.5.1.6,0.638943076133728,metanetx,1,
rr_MNXR111021,RetroRules reaction MNXR111021,1.8.3.5,retrorules,[C;H1:1]-[C;H2:2]-[S;H0:3]-[C;H2:4]>>[O;H0]=[C;H1:2]-[C;H1:1].[S;H1:3]-[C;H2:4],1.8.3.5;1.8.3.6,0.8408964276313782,metanetx,1,B
rr_MNXR111025,RetroRules reaction MNXR111025,1.14.11,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H0:4](=[O;H0:5])-[C;H2:6]-[C;H2:7]-[C;H0:8](=[O;H0:9])-[O;H1:10]>>[O;H0]=[C;H0:4](-[O;H1:5])-[C;H2:6]-[C;H2:7]-[C;H0:8](=[O;H0:9])-[O;H1:10].[O;H0:1]=[C;H0:2]=[O;H0:3],1.14.11;1.14.11.19;1.14.11.21;1.14.11.22;1.14.11.24;1.14.11.25;1.14.11.81;1.14.11.9;1.14.20.14;1.14.20.4;1.14.20.5,0.5491004586219788,metanetx,10,B
rr_MNXR111051,RetroRules reaction MNXR111051,3.5.1.93,retrorules,[N;H0:1]1-[C;H0:2](=[O;H0:3])-[C;H1:4](-[N;H1:5]-[C;H0:6](=[O;H0:7])-[C;H2:8]-[C;H2:9]-[C;H2:10])-[C;H1:11]-1-[S;H0:12]>>[N;H0:1]1-[C;H0:2](=[O;H0:3])-[C;H1:4](-[N;H2:5])-[C;H1:11]-1-[S;H0:12].[O;H1]-[C;H0:6](=[O;H0:7])-[C;H2:8]-[C;H2:9]-[C;H2:10],3.5.1.93,0.8408964276313782,metanetx,3,B
rr_MNXR111053,RetroRules reaction MNXR111053,6.3.4.18,retrorules,[O;H1:1]-[C;H0:2](=[O;H0:3])-[O;H1:4]>>[O;H0]=[P;H0](-[O;H1])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H1]:[c;H0]:2-[N;H1]-[C;H0:2](=[O;H0:3])-[O;H1:4])-[C;H1](-[O;H1])-[C;H1]-1-[O;H1].[O;H0]=[P;H0](-[O;H1])(-[O;H1])-[O;H1:1],6.3.4.18,0.5169731378555298,metanetx,10,B
rr_MNXR111076,RetroRules reaction MNXR111076,1.2.1,retrorules,[c;H1:1]:[c;H0:2](-[C;H1:3]=[C;H1:4]-[C;H0:5](=[O;H0:6])-[O;H1:7]):[c;H1:8]>>[O;H2:7].[c;H1:1]:[c;H0:2](-[C;H1:3]=[C;H1:4]-[C;H1:5]=[O;H0:6]):[c;H1:8],1.2.1;1.2.1.29;1.2.1.3;1.2.1.68,0.7598356604576111,metanetx,4,B
rr_MNXR111077,RetroRules reaction MNXR111077,1.2.1,retrorules,[c;H1:1]:[c;H0:2](-[C;H1:3]=[C;H1:4]-[C;H0:5](=[O;H0:6])-[O;H1:7]):[c;H1:8]>>[O;H2:7].[c;H1:1]:[c;H0:2](-[C;H1:3]=[C;H1:4]-[C;H1:5]=[O;H0:6]):[c;H1:8],1.2.1;1.2.1.29;1.2.1.3;1.2.1.68,0.7598356604576111,metanetx,4,B
rr_MNXR111129,RetroRules reaction MNXR111129,,retrorules,[C;H3:1]-[c;H0:2](:[c;H1:3]:[c;H0:4](-[O;H1:5]):[c;H0:6]):[c;H0:7]>>[C;H3]-[c;H0:3](:[c;H0:2](-[C;H3:1]):[c;H0:7]):[c;H0:4](-[O;H1:5]):[c;H0:6],,0.6147881746292114,metanetx,2,
rr_MNXR111231,RetroRules reaction MNXR111231,3.5.1.95,retrorules,[C;H0:1](=[O;H0:2])(-[C;H2:3])-[O;H1:4]>>[N;H2]-[C;H0](=[O;H0])-[N;H1]-[C;H0:1](=[O;H0:2])-[C;H2:3].[O;H2:4],3.5.1.95,0.2847994267940521,metanetx,1,B
rr_MNXR111239,RetroRules reaction MNXR111239,1.14.14.44,retrorules,[N;H0:1](=[C;H1:2]-[C;H2:3]-[c;H0:4]1:[c;H1:5]:[c;H1:6]:[c;H1:7]:[c;H1:8]:[c;H1:9]:1)-[O;H1:10]>>[N;H0:1]#[C;H0:2]-[C;H2:3]-[c;H0:4]1:[c;H1:5]:[c;H1:6]:[c;H1:7]:[c;H1:8]:[c;H1:9]:1.[O;H2:10],1.14.14.44;4.3.1;4.8.1.4;4.99.1.7,1.0,metanetx,10,B
rr_MNXR111261,RetroRules reaction MNXR111261,1.2.1.28,retrorules,[O;H0:1]=[C;H0:2](-[c;H0:3]1:[c;H1:4]:[c;H1:5]:[c;H1:6]:[c;H0:7](-[O;H1:8]):[c;H1:9]:1)-[O;H1:10]>>[O;H0:1]=[C;H1:2]-[c;H0:3]1:[c;H1:4]:[c;H1:5]:[c;H1:6]:[c;H0:7](-[O;H1:8]):[c;H1:9]:1.[O;H2:10],1.2.1.28;1.2.1.3;1.2.1.64;1.2.1.7,1.0,metanetx,10,B
rr_MNXR111262,RetroRules reaction MNXR111262,1.2.1.28,retrorules,[O;H0:1]=[C;H0:2](-[c;H0:3]1:[c;H1:4]:[c;H1:5]:[c;H1:6]:[c;H0:7](-[O;H1:8]):[c;H1:9]:1)-[O;H1:10]>>[O;H0:1]=[C;H1:2]-[c;H0:3]1:[c;H1:4]:[c;H1:5]:[c;H1:6]:[c;H0:7](-[O;H1:8]):[c;H1:9]:1.[O;H2:10],1.2.1.28;1.2.1.3;1.2.1.64;1.2.1.7,1.0,metanetx,10,B
rr_MNXR111263,RetroRules reaction MNXR111263,1.2.3,retrorules,[C;H3:1]-[C;H0:2]1=[C;H0:3]2-[N;H0:4]3-[C;H0:5](=[C;H0:6](-[C;H2:7]-[C;H2:8])-[C;H0:9]-2(-[C;H3:10])-[C;H2:11]-[C;H0:12])-[C;H1:13]=[C;H0:14]2-[N;H0:15]4=[C;H0:16](-[C;H0:17](-[C;H3:18])=[C;H0:19]5-[N;H0:20]6-[C;H1:21](-[C;H1:22](-[C;H2:23]-[C;H0:24])-[C;H0:25]-5(-[C;H3:26])-[C;H2:27]-[C;H2:28])-[C;H0:29]5(-[C;H3:30])-[N;H0:31](=[C;H0:32]-1-[C;H1:33](-[C;H2:34]-[C;H2:35])-[C;H0:36]-5(-[C;H3:37])-[C;H2:38]-[C;H0:39])-[Co;H0;-3:40]-3-4-6(-[n;H0:41]1:[c;H1:42]:[n;H0:43](-[C;H1:44](-[O;H0:45])-[C;H1:46]):[c;H0:47]3:[c;H0:48]:1:[c;H1:49]:[c;H0:50](-[C;H3:51]):[c;H0:52]:[c;H1:53]:3)-[C;H3:54])-[C;H1:55](-[C;H2:56]-[C;H2:57])-[C;H0:58]-2(-[C;H3:59])-[C;H3:60]>>[C;H3:1]-[C;H0:2]1=[C;H0:3]2-[N;H0:4]3-[C;H0:5](=[C;H0:6](-[C;H2:7]-[C;H2:8])-[C;H0:9]-2(-[C;H3:10])-[C;H2:11]-[C;H0:12])-[C;H1:13]=[C;H0:14]2-[N;H0:15]4=[C;H0:16](-[C;H0:17](-[C;H3:18])=[C;H0:19]5-[N;H0:20]6-[C;H1:21](-[C;H1:22](-[C;H2:23]-[C;H0:24])-[C;H0:25]-5(-[C;H3:26])-[C;H2:27]-[C;H2:28])-[C;H0:29]5(-[C;H3:30])-[N;H0:31](=[C;H0:32]-1-[C;H1:33](-[C;H2:34]-[C;H2:35])-[C;H0:36]-5(-[C;H3:37])-[C;H2:38]-[C;H0:39])-[Co;H0;-4:40]-3-4-6-[n;H0:41]1:[c;H1:42]:[n;H0:43](-[C;H1:44](-[O;H0:45])-[C;H1:46]):[c;H0:47]3:[c;H0:48]:1:[c;H1:49]:[c;H0:50](-[C;H3:51]):[c;H0:52]:[c;H1:53]:3)-[C;H1:55](-[C;H2:56]-[C;H2:57])-[C;H0:58]-2(-[C;H3:59])-[C;H3:60].[O;H0]=[C;H0](-[O;H1])-[c;H0]1:[c;H1]:[c;H1]:[c;H0](-[O;H1]):[c;H0](-[O;H0]-[C;H3:54]):[c;H1]:1,1.2.3;2.1.1.382,0.8408964276313782,metanetx,5,B
rr_MNXR111288,RetroRules reaction MNXR111288,,retrorules,[c;H1]1:[c;H0:1](-[O;H1:2]):[c;H0:3](-[O;H1:4]):[c;H1:5]:[c;H0]2:[c;H1]:[c;H1:6]:[c;H1:7]:[c;H1:8]:[c;H0:9]:1:2>>[O;H0]=[C;H0:1](-[O;H1:2])-[c;H0:9]1:[c;H1:8]:[c;H1:7]:[c;H1:6]:[c;H1:5]:[c;H0:3]:1-[O;H1:4],,0.0933813825249672,metanetx,10,
rr_MNXR111299,RetroRules reaction MNXR111299,1.14,retrorules,[N;H0;+1:1]-[c;H0:2]:[c;H1:3]>>[N;H0;+0:1].[O;H1]-[c;H0:2]:[c;H0:3]-[O;H1],1.14;1.14.12.23,1.0,metanetx,0,B
rr_MNXR111302,RetroRules reaction MNXR111302,1.14.13,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[c;H0:4]1:[c;H1:5]:[c;H0:6](-[O;H1:7]):[c;H1:8]:[c;H1:9]:[c;H0:10]:1-[O;H1:11]>>[O;H0:1]=[C;H0:2](-[O;H1:3])-[c;H0:4]1:[c;H1:5]:[c;H1:6]:[c;H1:8]:[c;H1:9]:[c;H0:10]:1-[O;H1:11].[O;H0]=[O;H0:7],1.14.13;1.14.13.172,0.8408964276313782,metanetx,10,B
rr_MNXR111303,RetroRules reaction MNXR111303,1.14.13,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[c;H0:4]1:[c;H1:5]:[c;H0:6](-[O;H1:7]):[c;H1:8]:[c;H1:9]:[c;H0:10]:1-[O;H1:11]>>[O;H0:1]=[C;H0:2](-[O;H1:3])-[c;H0:4]1:[c;H1:5]:[c;H1:6]:[c;H1:8]:[c;H1:9]:[c;H0:10]:1-[O;H1:11].[O;H0]=[O;H0:7],1.14.13;1.14.13.172,0.8408964276313782,metanetx,10,B
rr_MNXR111312,RetroRules reaction MNXR111312,2.3.1.115,retrorules,[C;H0:1](=[O;H0:2])(-[C;H2:3]-[C;H0:4](=[O;H0:5])-[O;H1:6])-[S;H0:7]-[C;H2:8]-[C;H2:9]-[N;H1:10]-[C;H0:11](-[C;H2:12]-[C;H2:13]-[N;H1:14]-[C;H0:15])=[O;H0:16]>>[C;H0:15]-[N;H1:14]-[C;H2:13]-[C;H2:12]-[C;H0:11](=[O;H0:16])-[N;H1:10]-[C;H2:9]-[C;H2:8]-[S;H1:7].[C;H3]-[O;H0]-[c;H0]1:[c;H1]:[c;H0]2:[c;H0](=[O;H0]):[c;H0](-[c;H0]3:[c;H1]:[c;H1]:[c;H0](-[O;H1]):[c;H1]:[c;H1]:3):[c;H1]:[o;H0]:[c;H0]:2:[c;H1]:[c;H0]:1-[O;H0]-[C;H1]1-[O;H0]-[C;H1](-[C;H2]-[O;H0]-[C;H0:1](=[O;H0:2])-[C;H2:3]-[C;H0:4](=[O;H0:5])-[O;H1:6])-[C;H1](-[O;H1])-[C;H1](-[O;H1])-[C;H1]-1-[O;H1],2.3.1.115,1.0,metanetx,8,B
rr_MNXR111314,RetroRules reaction MNXR111314,2.3.1,retrorules,[O;H1:1]-[C;H2:2]-[C;H1:3]1-[O;H0:4]-[C;H1:5](-[O;H0:6]-[c;H0:7](:[c;H1:8]:[c;H1:9]):[c;H1:10]:[c;H0:11])-[C;H1:12](-[O;H1:13])-[C;H1:14](-[O;H1:15])-[C;H1:16]-1-[O;H1:17]>>[O;H0]=[C;H0](-[O;H1])-[C;H2]-[C;H0](=[O;H0])-[O;H0:1]-[C;H2:2]-[C;H1:3]1-[O;H0:4]-[C;H1:5](-[O;H0:6]-[c;H0:7](:[c;H1:8]:[c;H1:9]):[c;H1:10]:[c;H0:11])-[C;H1:12](-[O;H1:13])-[C;H1:14](-[O;H1:15])-[C;H1:16]-1-[O;H1:17],2.3.1;2.3.1.115,1.0,metanetx,8,B
rr_MNXR111316,RetroRules reaction MNXR111316,4.2.1.105,retrorules,[c;H1:1]:[c;H0:2](-[c;H0:3]1:[c;H0:4](=[O;H0:5]):[c;H0:6]2:[c;H1:7]:[c;H1:8]:[c;H0:9]:[c;H1:10]:[c;H0:11]:2:[o;H0:12]:[c;H1:13]:1):[c;H1:14]>>[O;H1]-[C;H1:13]1-[C;H1:3](-[c;H0:2](:[c;H1:1]):[c;H1:14])-[C;H0:4](=[O;H0:5])-[c;H0:6]2:[c;H1:7]:[c;H1:8]:[c;H0:9]:[c;H1:10]:[c;H0:11]:2-[O;H0:12]-1,4.2.1.105,0.8408964276313782,metanetx,2,B
rr_MNXR111317,RetroRules reaction MNXR111317,2.1.1.150,retrorules,[o;H0:1]:[c;H0:2]1:[c;H1:3]:[c;H0:4](-[O;H0:5]-[C;H3:6]):[c;H1:7]:[c;H1:8]:[c;H0:9]:1>>[N;H2]-[C;H1](-[C;H2]-[C;H2]-[S;H0;+1](-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H1])-[C;H3:6])-[C;H0](=[O;H0])-[O;H1].[o;H0:1]:[c;H0:2]1:[c;H1:3]:[c;H0:4](-[O;H1:5]):[c;H1:7]:[c;H1:8]:[c;H0:9]:1,2.1.1.150,0.7598356604576111,metanetx,4,B
rr_MNXR111318,RetroRules reaction MNXR111318,,retrorules,[O;H1:1]-[c;H0:2]1:[c;H1:3]:[c;H1:4]:[c;H0:5]2:[c;H0:6](:[c;H1:7]:1)-[O;H0:8]-[C;H2:9]-[c;H0:10]1:[c;H0:11]-2:[o;H0:12]:[c;H0:13]2:[c;H1:14]:[c;H0:15](-[O;H1:16]):[c;H1:17]:[c;H1:18]:[c;H0:19]:1:2>>[O;H1:1]-[c;H0:2]1:[c;H1:3]:[c;H1:7]:[c;H0:11](-[c;H0:10]2:[c;H0:6](=[O;H0:8]):[c;H0:19]3:[c;H0:13](:[o;H0:12]:[c;H1:9]:2):[c;H1:14]:[c;H0:15](-[O;H1:16]):[c;H1:17]:[c;H1:18]:3):[c;H1:5]:[c;H1:4]:1,,0.0933813825249672,metanetx,10,B
rr_MNXR111323,RetroRules reaction MNXR111323,5.4.99,retrorules,[c;H1:1]:[c;H0:2](:[c;H0:3]-[N;H2:4])-[O;H1:5]>>[c;H1:1]:[c;H1:2]:[c;H0:3]-[N;H1:4]-[O;H1:5],5.4.99,0.3672056198120117,metanetx,1,B
rr_MNXR111324,RetroRules reaction MNXR111324,2.3.1.115,retrorules,[C;H0:1]-[N;H1:2]-[C;H2:3]-[C;H2:4]-[C;H0:5](=[O;H0:6])-[N;H1:7]-[C;H2:8]-[C;H2:9]-[S;H0:10]-[C;H0:11](=[O;H0:12])-[C;H2:13]-[C;H0:14](=[O;H0:15])-[O;H1:16]>>[C;H0:1]-[N;H1:2]-[C;H2:3]-[C;H2:4]-[C;H0:5](=[O;H0:6])-[N;H1:7]-[C;H2:8]-[C;H2:9]-[S;H1:10].[C;H3]-[O;H0]-[c;H0]1:[c;H1]:[c;H1]:[c;H0](-[c;H0]2:[c;H1]:[o;H0]:[c;H0]3:[c;H1]:[c;H0](-[O;H0]-[C;H1]4-[O;H0]-[C;H1](-[C;H2]-[O;H0]-[C;H0:11](=[O;H0:12])-[C;H2:13]-[C;H0:14](=[O;H0:15])-[O;H1:16])-[C;H1](-[O;H1])-[C;H1](-[O;H1])-[C;H1]-4-[O;H1]):[c;H1]:[c;H1]:[c;H0]:3:[c;H0]:2=[O;H0]):[c;H1]:[c;H1]:1,2.3.1.115,1.0,metanetx,8,B
rr_MNXR111325,RetroRules reaction MNXR111325,,retrorules,[O;H0]=[C;H0](-[O;H1])-[C;H2]-[C;H0](=[O;H0])-[O;H0:1]-[C;H2:2]-[C;H1:3]>>[C;H1:3]-[C;H2:2]-[O;H1:1],,0.8408964276313782,metanetx,2,
rr_MNXR111326,RetroRules reaction MNXR111326,,retrorules,[O;H0]=[c;H0:1]1:[c;H0:2](-[c;H0:3]2:[c;H1:4]:[c;H1:5]:[c;H0:6](-[O;H0:7]-[C;H3:8]):[c;H1:9]:[c;H1:10]:2):[c;H1:11]:[o;H0:12]:[c;H0:13]2:[c;H1:14]:[c;H0:15](-[O;H0:16]-[C;H1]3-[C;H1](-[O;H1])-[C;H1](-[O;H1])-[C;H1](-[O;H1])-[C;H1](-[C;H2]-[O;H1])-[O;H0:17]-3):[c;H1:18]:[c;H1:19]:[c;H0:20]:2:1>>[C;H3:8]-[O;H0:7]-[c;H0:6]1:[c;H1:5]:[c;H1:4]:[c;H0:3](-[c;H0:2]2:[c;H1:11]:[o;H0:12]:[c;H0:13]3:[c;H1:14]:[c;H0:15](-[O;H1:16]):[c;H1:18]:[c;H1:19]:[c;H0:20]:3:[c;H0:1]:2=[O;H0:17]):[c;H1:10]:[c;H1:9]:1,,0.0933813825249672,metanetx,10,
rr_MNXR111327,RetroRules reaction MNXR111327,1.4,retrorules,[c;H0:1]-[N;H1:2]-[O;H1:3]>>[O;H2:3].[c;H0:1]-[N;H2:2],1.4;1.7.1,0.4789736270904541,metanetx,1,
rr_MNXR111328,RetroRules reaction MNXR111328,,retrorules,[C;H3]-[O;H0]-[c;H0:1]1:[c;H0:2](-[O;H0:3]-[C;H3:4]):[c;H1:5]:[c;H0:6](-[O;H0:7]-[C;H3]):[c;H0:8](-[c;H0:9]2:[c;H1:10]:[o;H0:11]:[c;H0:12]3:[c;H1:13]:[c;H0:14](-[O;H1:15]):[c;H1:16]:[c;H1:17]:[c;H0:18]:3:[c;H0:19]:2=[O;H0:20]):[c;H1:21]:1>>[C;H3:4]-[O;H0:3]-[c;H0:2]1:[c;H1:5]:[c;H0:6](-[O;H1:7]):[c;H0:8](-[c;H0:9]2:[c;H1:10]:[o;H0:11]:[c;H0:12]3:[c;H1:13]:[c;H0:14](-[O;H1:15]):[c;H1:16]:[c;H1:17]:[c;H0:18]:3:[c;H0:19]:2=[O;H0:20]):[c;H1:21]:[c;H1:1]:1,,0.0933813825249672,metanetx,10,
rr_MNXR111337,RetroRules reaction MNXR111337,,retrorules,[C;H3:1]-[O;H0:2]-[c;H0:3]1:[c;H1:4]:[c;H1:5]:[c;H0:6](-[c;H0:7]2:[c;H1:8]:[o;H0:9]:[c;H0:10]3:[c;H1:11]:[c;H0:12](-[O;H1:13]):[c;H1:14]:[c;H1:15]:[c;H0:16]:3:[c;H0:17]:2=[O;H0:18]):[c;H1:19]:[c;H0:20]:1-[O;H1:21]>>[C;H2]=[C;H0](-[C;H3])-[C;H1]1-[C;H2]-[c;H0:11]2:[c;H0:10]3:[c;H0:16](:[c;H1:15]:[c;H1:14]:[c;H0:12]:2-[O;H0:13]-1)-[C;H0:17](=[O;H0:18])-[C;H1:7]1-[c;H0:5]2:[c;H1:4]:[c;H0:3](-[O;H0:2]-[C;H3:1]):[c;H0:20](-[O;H0:21]-[C;H3]):[c;H1:19]:[c;H0:6]:2-[O;H0]-[C;H2]-[C;H1:8]-1-[O;H0:9]-3,,0.0933813825249672,metanetx,10,
rr_MNXR111345,RetroRules reaction MNXR111345,1.1.1.246,retrorules,([c;H0:1]-[C;H0:2](-[C;H1:3])=[O;H0:4].[c;H0:5]-[O;H1:6])>>[O;H2:4].[c;H0:1]-[C;H1:2](-[C;H1:3])-[O;H0:6]-[c;H0:5],1.1.1.246,0.33649325370788574,metanetx,1,B
rr_MNXR111347,RetroRules reaction MNXR111347,2.3.1,retrorules,[O;H1:1]-[C;H2:2]-[C;H1:3]1-[O;H0:4]-[C;H1:5](-[O;H0:6]-[c;H0:7](:[c;H1:8]:[c;H1:9]):[c;H1:10]:[c;H0:11])-[C;H1:12](-[O;H1:13])-[C;H1:14](-[O;H1:15])-[C;H1:16]-1-[O;H1:17]>>[O;H0]=[C;H0](-[O;H1])-[C;H2]-[C;H0](=[O;H0])-[O;H0:1]-[C;H2:2]-[C;H1:3]1-[O;H0:4]-[C;H1:5](-[O;H0:6]-[c;H0:7](:[c;H1:8]:[c;H1:9]):[c;H1:10]:[c;H0:11])-[C;H1:12](-[O;H1:13])-[C;H1:14](-[O;H1:15])-[C;H1:16]-1-[O;H1:17],2.3.1;2.3.1.115,1.0,metanetx,8,B
rr_MNXR111348,RetroRules reaction MNXR111348,2.3.1,retrorules,[O;H1:1]-[C;H2:2]-[C;H1:3]1-[O;H0:4]-[C;H1:5](-[O;H0:6]-[c;H0:7](:[c;H1:8]:[c;H1:9]):[c;H1:10]:[c;H0:11])-[C;H1:12](-[O;H1:13])-[C;H1:14](-[O;H1:15])-[C;H1:16]-1-[O;H1:17]>>[O;H0]=[C;H0](-[O;H1])-[C;H2]-[C;H0](=[O;H0])-[O;H0:1]-[C;H2:2]-[C;H1:3]1-[O;H0:4]-[C;H1:5](-[O;H0:6]-[c;H0:7](:[c;H1:8]:[c;H1:9]):[c;H1:10]:[c;H0:11])-[C;H1:12](-[O;H1:13])-[C;H1:14](-[O;H1:15])-[C;H1:16]-1-[O;H1:17],2.3.1;2.3.1.115,1.0,metanetx,8,
rr_MNXR111349,RetroRules reaction MNXR111349,2.4.1.170,retrorules,[O;H1:1]-[c;H0:2](:[c;H1:3]):[c;H1:4]>>[O;H1]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[O;H0:1]-[c;H0:2](:[c;H1:3]):[c;H1:4])-[C;H1](-[O;H1])-[C;H1](-[O;H1])-[C;H1]-1-[O;H1],2.4.1.170;2.4.1.35;3.2.1;3.2.1.20;3.2.1.21;3.2.1.23;4.2.2.13,1.0,metanetx,2,
rr_MNXR111350,RetroRules reaction MNXR111350,2.3.1.115,retrorules,[O;H1:1]-[C;H2:2]-[C;H1:3]1-[O;H0:4]-[C;H1:5](-[O;H0:6]-[c;H0:7](:[c;H1:8]:[c;H0:9]):[c;H1:10]:[c;H0:11])-[C;H1:12](-[O;H1:13])-[C;H1:14](-[O;H1:15])-[C;H1:16]-1-[O;H1:17]>>[O;H0]=[C;H0](-[O;H1])-[C;H2]-[C;H0](=[O;H0])-[O;H0:1]-[C;H2:2]-[C;H1:3]1-[O;H0:4]-[C;H1:5](-[O;H0:6]-[c;H0:7](:[c;H1:8]:[c;H0:9]):[c;H1:10]:[c;H0:11])-[C;H1:12](-[O;H1:13])-[C;H1:14](-[O;H1:15])-[C;H1:16]-1-[O;H1:17],2.3.1.115,1.0,metanetx,8,B
rr_MNXR111378,RetroRules reaction MNXR111378,1.14,retrorules,[N;H2:1]-[c;H0:2]:[c;H1:3]>>[N;H3:1].[O;H1]-[c;H0:2]:[c;H0:3]-[O;H1],1.14;1.14.12;1.14.12.M4,1.0,metanetx,0,
rr_MNXR111382,RetroRules reaction MNXR111382,2.8.2.31,retrorules,[C;H2:1]-[C;H2:2]-[C;H2:3]-[O;H1:4]>>[O;H0]=[S;H0](=[O;H0])(-[O;H1])-[O;H0:4]-[C;H2:3]-[C;H2:2]-[C;H2:1],2.8.2.31;3.1.6.21,1.0,metanetx,3,B
rr_MNXR111411,RetroRules reaction MNXR111411,1.14.13,retrorules,[O;H1]-[c;H0:1]1:[c;H0:2](-[O;H1:3]):[c;H1:4]:[c;H1:5]:[c;H0:6](-[C;H1:7]):[c;H1:8]:1>>[C;H1:7]-[c;H0:6]1:[c;H1:5]:[c;H1:4]:[c;H0:2](-[O;H1:3]):[c;H1:1]:[c;H1:8]:1,1.14.13,0.4924790561199188,metanetx,3,
rr_MNXR111414,RetroRules reaction MNXR111414,5.5.1,retrorules,[C;H0:1]-[C;H1:2]1-[C;H2:3]-[C;H2:4]-1>>[C;H0:1]-[C;H1:2]=[C;H1:3]-[C;H3:4],5.5.1,0.7598356604576111,metanetx,1,B
rr_MNXR111418,RetroRules reaction MNXR111418,2.3.1,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H2:4]-[C;H1:5]>>[C;H3]-[C;H0](-[C;H3])(-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1])-[C;H1](-[O;H1])-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[S;H0]-[C;H0:2](-[C;H3:1])=[O;H0:3].[C;H3:4]-[C;H1:5],2.3.1;2.3.1.263,0.40824830532073975,metanetx,1,B
rr_MNXR111420,RetroRules reaction MNXR111420,,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[O;H1:4]>>[O;H0]=[C;H0](-[O;H1])-[c;H0]1:[c;H1]:[c;H1]:[c;H0](-[C;H0:2](=[O;H0:1])-[O;H1:3]):[c;H1]:[c;H1]:1.[O;H2:4],,0.7071067690849304,metanetx,10,B
rr_MNXR111437,RetroRules reaction MNXR111437,3.5.5.4,retrorules,[N;H0:1]#[C;H0:2]-[C;H2:3]>>[O;H0]=[C;H0:2](-[N;H2:1])-[C;H2:3],3.5.5.4;4.2.1.65;4.2.1.84,1.0,metanetx,1,B
rr_MNXR111537,RetroRules reaction MNXR111537,1.13.12,retrorules,[n;H0:1]:[c;H0:2](=[O;H0:3]):[n;H1:4]:[c;H0:5](:[n;H0:6]):[c;H0:7]>>[C;H3]-[n;H0:4](:[c;H0:2](:[n;H0:1])=[O;H0:3]):[c;H0:5](:[n;H0:6]):[c;H0:7],1.13.12;1.14.13.179;2.1.1.159;2.1.1.160,0.8408964276313782,metanetx,2,B
rr_MNXR111539,RetroRules reaction MNXR111539,1.13.12,retrorules,[n;H1:1](:[c;H0:2]):[c;H0:3]>>[C;H3]-[n;H0:1](:[c;H0:2]):[c;H0:3],1.13.12;1.14.13.178;2.1.1.349,1.0,metanetx,1,B
