compound_id,reaction_id,role
cpd_MNXM383,rr_MNXR163878,product
cpd_MNXM735438,rr_MNXR163878,product
cpd_MNXM100499,rr_MNXR164015,substrate
cpd_MNXM727276,rr_MNXR164015,substrate
cpd_MNXM1104300,rr_MNXR164015,product
cpd_MNXM3230,rr_MNXR164015,product
cpd_MNXM1103285,rr_MNXR164026,substrate
cpd_MNXM1369515,rr_MNXR164026,substrate
cpd_MNXM1104188,rr_MNXR164026,product
cpd_MNXM1371455,rr_MNXR164026,product
cpd_MNXM1021,rr_MNXR164035,substrate
cpd_MNXM1370830,rr_MNXR164035,substrate
cpd_MNXM1104451,rr_MNXR164035,product
cpd_MNXM1368744,rr_MNXR164035,product
cpd_MNXM1,rr_MNXR164035,product
cpd_MNXM1103285,rr_MNXR164073,substrate
cpd_MNXM1372164,rr_MNXR164073,substrate
cpd_MNXM1,rr_MNXR164073,substrate
cpd_MNXM1104188,rr_MNXR164073,product
cpd_MNXM818497,rr_MNXR164073,product
cpd_MNXM1102128,rr_MNXR164088,substrate
cpd_MNXM156504,rr_MNXR164088,substrate
cpd_MNXM1,rr_MNXR164088,substrate
cpd_MNXM1364019,rr_MNXR164088,product
cpd_MNXM1593,rr_MNXR164088,product
cpd_MNXM1060,rr_MNXR164127,substrate
cpd_MNXM1364061,rr_MNXR164127,substrate
cpd_MNXM1106000,rr_MNXR164127,product
cpd_MNXM1107418,rr_MNXR164164,substrate
cpd_MNXM736411,rr_MNXR164164,substrate
cpd_MNXM818667,rr_MNXR164164,product
cpd_MNXM1105097,rr_MNXR164264,substrate
cpd_MNXM1108016,rr_MNXR164264,substrate
cpd_MNXM1,rr_MNXR164264,product
cpd_MNXM274,rr_MNXR164264,product
cpd_MNXM818816,rr_MNXR164264,product
cpd_MNXM1100406,rr_MNXR164265,substrate
cpd_MNXM1108016,rr_MNXR164265,substrate
cpd_MNXM1,rr_MNXR164265,product
cpd_MNXM274,rr_MNXR164265,product
cpd_MNXM818817,rr_MNXR164265,product
cpd_MNXM1100474,rr_MNXR164266,substrate
cpd_MNXM1108016,rr_MNXR164266,substrate
cpd_MNXM1,rr_MNXR164266,product
cpd_MNXM274,rr_MNXR164266,product
cpd_MNXM818818,rr_MNXR164266,product
cpd_MNXM1100548,rr_MNXR164267,substrate
cpd_MNXM1108016,rr_MNXR164267,substrate
cpd_MNXM1,rr_MNXR164267,product
cpd_MNXM274,rr_MNXR164267,product
cpd_MNXM818821,rr_MNXR164267,product
cpd_MNXM1100620,rr_MNXR164270,substrate
cpd_MNXM1108016,rr_MNXR164270,substrate
cpd_MNXM1364283,rr_MNXR164270,product
cpd_MNXM1,rr_MNXR164270,product
cpd_MNXM274,rr_MNXR164270,product
cpd_MNXM1104453,rr_MNXR164376,substrate
cpd_MNXM11,rr_MNXR164376,product
cpd_MNXM1363911,rr_MNXR164376,product
cpd_MNXM1365501,rr_MNXR164385,substrate
cpd_MNXM29,rr_MNXR164385,product
cpd_MNXM735008,rr_MNXR164385,product
cpd_MNXM1100449,rr_MNXR164492,substrate
cpd_MNXM1108315,rr_MNXR164492,product
cpd_MNXM57347,rr_MNXR164492,product
cpd_MNXM1100449,rr_MNXR164493,substrate
cpd_MNXM1107906,rr_MNXR164493,substrate
cpd_MNXM1,rr_MNXR164493,substrate
cpd_MNXM819136,rr_MNXR164493,product
cpd_MNXM1094052,rr_MNXR164560,substrate
cpd_MNXM819190,rr_MNXR164560,substrate
cpd_MNXM819189,rr_MNXR164560,product
cpd_MNXM1092518,rr_MNXR164575,substrate
cpd_MNXM1105762,rr_MNXR164575,substrate
cpd_MNXM1,rr_MNXR164575,substrate
cpd_MNXM1364149,rr_MNXR164575,product
cpd_MNXM4854,rr_MNXR164575,product
cpd_MNXM1526,rr_MNXR164580,substrate
cpd_MNXM2345,rr_MNXR164580,product
cpd_MNXM1017,rr_MNXR164641,substrate
cpd_MNXM13,rr_MNXR164641,substrate
cpd_MNXM1,rr_MNXR164641,substrate
cpd_succinate,rr_MNXR164641,substrate
cpd_MNXM58,rr_MNXR164641,substrate
cpd_MNXM1368744,rr_MNXR164641,product
cpd_MNXM735438,rr_MNXR164641,product
cpd_MNXM819221,rr_MNXR164641,product
cpd_MNXM1104372,rr_MNXR164662,substrate
cpd_MNXM726122,rr_MNXR164662,substrate
cpd_MNXM45927,rr_MNXR164662,product
cpd_MNXM727276,rr_MNXR164662,product
cpd_MNXM1103616,rr_MNXR164664,substrate
cpd_MNXM726122,rr_MNXR164664,substrate
cpd_MNXM526254,rr_MNXR164664,product
cpd_MNXM727276,rr_MNXR164664,product
cpd_MNXM1092836,rr_MNXR164666,substrate
cpd_MNXM726122,rr_MNXR164666,substrate
cpd_MNXM507590,rr_MNXR164666,product
cpd_MNXM727276,rr_MNXR164666,product
cpd_MNXM1104300,rr_MNXR164667,substrate
cpd_MNXM726122,rr_MNXR164667,substrate
cpd_MNXM496799,rr_MNXR164667,product
cpd_MNXM727276,rr_MNXR164667,product
cpd_MNXM1372045,rr_MNXR164676,substrate
cpd_MNXM819256,rr_MNXR164676,substrate
cpd_MNXM186,rr_MNXR164676,product
cpd_MNXM727863,rr_MNXR164676,product
cpd_MNXM1102128,rr_MNXR164730,substrate
cpd_MNXM1,rr_MNXR164730,substrate
cpd_MNXM819166,rr_MNXR164730,substrate
cpd_MNXM12250,rr_MNXR164730,product
cpd_MNXM1364019,rr_MNXR164730,product
cpd_MNXM138,rr_MNXR164741,substrate
cpd_MNXM819319,rr_MNXR164741,substrate
cpd_MNXM819320,rr_MNXR164741,product
cpd_MNXM9,rr_MNXR164741,product
cpd_MNXM138,rr_MNXR164743,substrate
cpd_MNXM819321,rr_MNXR164743,substrate
cpd_MNXM819322,rr_MNXR164743,product
cpd_MNXM9,rr_MNXR164743,product
cpd_MNXM1364421,rr_MNXR164766,substrate
cpd_MNXM819347,rr_MNXR164766,substrate
cpd_MNXM1,rr_MNXR164766,product
cpd_MNXM727276,rr_MNXR164766,product
cpd_MNXM745562,rr_MNXR164766,product
cpd_MNXM1105732,rr_MNXR164788,substrate
cpd_MNXM3,rr_MNXR164788,substrate
cpd_MNXM741173,rr_MNXR164788,substrate
cpd_MNXM1105816,rr_MNXR164788,product
cpd_MNXM1,rr_MNXR164788,product
cpd_MNXM40333,rr_MNXR164788,product
cpd_MNXM9,rr_MNXR164788,product
cpd_MNXM1105815,rr_MNXR164789,substrate
cpd_MNXM29,rr_MNXR164789,substrate
cpd_MNXM3,rr_MNXR164789,substrate
cpd_MNXM1371890,rr_MNXR164789,product
cpd_MNXM1,rr_MNXR164789,product
cpd_MNXM40333,rr_MNXR164789,product
cpd_MNXM9,rr_MNXR164789,product
cpd_MNXM146326,rr_MNXR164795,substrate
cpd_MNXM602,rr_MNXR164795,product
cpd_MNXM11,rr_MNXR164796,substrate
cpd_MNXM728294,rr_MNXR164796,substrate
cpd_MNXM747783,rr_MNXR164796,substrate
cpd_MNXM146326,rr_MNXR164796,product
cpd_MNXM3,rr_MNXR164796,product
cpd_MNXM727276,rr_MNXR164796,product
cpd_MNXM1,rr_MNXR164801,substrate
cpd_MNXM727276,rr_MNXR164801,substrate
cpd_MNXM819324,rr_MNXR164801,substrate
cpd_MNXM5111,rr_MNXR164801,product
cpd_MNXM819362,rr_MNXR164801,product
cpd_MNXM1,rr_MNXR164804,substrate
cpd_MNXM727276,rr_MNXR164804,substrate
cpd_MNXM819326,rr_MNXR164804,substrate
cpd_MNXM5111,rr_MNXR164804,product
cpd_MNXM819365,rr_MNXR164804,product
cpd_MNXM1364163,rr_MNXR164807,substrate
cpd_MNXM819362,rr_MNXR164807,substrate
cpd_MNXM1,rr_MNXR164807,product
cpd_MNXM727276,rr_MNXR164807,product
cpd_MNXM819325,rr_MNXR164807,product
cpd_MNXM1103458,rr_MNXR164820,substrate
cpd_MNXM1,rr_MNXR164820,substrate
cpd_MNXM747300,rr_MNXR164820,substrate
cpd_MNXM1104555,rr_MNXR164820,product
cpd_MNXM819380,rr_MNXR164820,product
cpd_MNXM1,rr_MNXR164889,substrate
cpd_MNXM236,rr_MNXR164889,substrate
cpd_MNXM819433,rr_MNXR164889,substrate
cpd_MNXM76797,rr_MNXR164889,product
cpd_MNXM1,rr_MNXR164890,substrate
cpd_MNXM236,rr_MNXR164890,substrate
cpd_MNXM734173,rr_MNXR164890,substrate
cpd_MNXM66646,rr_MNXR164890,product
cpd_MNXM1104266,rr_MNXR165006,substrate
cpd_MNXM819464,rr_MNXR165006,substrate
cpd_MNXM729595,rr_MNXR165006,product
cpd_MNXM819465,rr_MNXR165006,product
cpd_MNXM1136254,rr_MNXR165007,substrate
cpd_MNXM1,rr_MNXR165007,substrate
cpd_MNXM727276,rr_MNXR165007,substrate
cpd_MNXM819465,rr_MNXR165007,product
cpd_MNXM1219,rr_MNXR165010,substrate
cpd_MNXM819473,rr_MNXR165010,product
cpd_MNXM10,rr_MNXR165029,substrate
cpd_MNXM1,rr_MNXR165029,substrate
cpd_MNXM434,rr_MNXR165029,substrate
cpd_MNXM1630,rr_MNXR165029,product
cpd_MNXM8,rr_MNXR165029,product
cpd_MNXM1630,rr_MNXR165030,substrate
cpd_MNXM1,rr_MNXR165030,product
cpd_MNXM726339,rr_MNXR165030,product
cpd_MNXM75,rr_MNXR165030,product
cpd_MNXM1107752,rr_MNXR165040,substrate
cpd_MNXM741173,rr_MNXR165040,substrate
cpd_MNXM736093,rr_MNXR165040,product
cpd_MNXM1107752,rr_MNXR165041,substrate
cpd_MNXM37,rr_MNXR165041,substrate
cpd_MNXM819482,rr_MNXR165041,product
cpd_MNXM1108092,rr_MNXR165055,substrate
cpd_MNXM1,rr_MNXR165055,substrate
cpd_MNXM819486,rr_MNXR165055,substrate
cpd_MNXM724646,rr_MNXR165055,product
cpd_MNXM1108092,rr_MNXR165056,substrate
cpd_MNXM1,rr_MNXR165056,substrate
cpd_MNXM819487,rr_MNXR165056,substrate
cpd_MNXM45175,rr_MNXR165056,product
cpd_MNXM1370836,rr_MNXR165068,substrate
cpd_MNXM1,rr_MNXR165068,product
cpd_MNXM39,rr_MNXR165068,product
cpd_MNXM819493,rr_MNXR165068,product
cpd_MNXM1104266,rr_MNXR165077,substrate
cpd_MNXM716,rr_MNXR165077,substrate
cpd_MNXM1104774,rr_MNXR165077,product
cpd_MNXM729595,rr_MNXR165077,product
cpd_MNXM1103802,rr_MNXR165078,substrate
cpd_MNXM729595,rr_MNXR165078,substrate
cpd_MNXM1104266,rr_MNXR165078,product
cpd_MNXM737028,rr_MNXR165078,product
cpd_MNXM31566,rr_MNXR165092,substrate
cpd_MNXM819509,rr_MNXR165092,substrate
cpd_MNXM819508,rr_MNXR165092,product
cpd_MNXM1368744,rr_MNXR165093,substrate
cpd_MNXM735438,rr_MNXR165093,substrate
cpd_MNXM819508,rr_MNXR165093,substrate
cpd_MNXM13,rr_MNXR165093,product
cpd_succinate,rr_MNXR165093,product
cpd_MNXM819510,rr_MNXR165093,product
cpd_MNXM31566,rr_MNXR165094,substrate
cpd_MNXM819511,rr_MNXR165094,substrate
cpd_MNXM819510,rr_MNXR165094,product
cpd_MNXM100,rr_MNXR165116,substrate
cpd_MNXM741173,rr_MNXR165116,substrate
cpd_MNXM11,rr_MNXR165116,product
cpd_MNXM819527,rr_MNXR165116,product
cpd_MNXM1364062,rr_MNXR165136,substrate
cpd_MNXM1364268,rr_MNXR165136,substrate
cpd_MNXM1742,rr_MNXR165136,product
cpd_MNXM1363863,rr_MNXR165137,substrate
cpd_MNXM1364268,rr_MNXR165137,substrate
cpd_MNXM156383,rr_MNXR165137,product
cpd_MNXM1,rr_MNXR165137,product
cpd_MNXM1094052,rr_MNXR165157,substrate
cpd_MNXM13,rr_MNXR165157,substrate
cpd_MNXM26,rr_MNXR165157,substrate
cpd_MNXM729302,rr_MNXR165157,substrate
cpd_MNXM1,rr_MNXR165157,product
cpd_MNXM5133,rr_MNXR165157,product
cpd_MNXM1103313,rr_MNXR165231,substrate
cpd_MNXM1104395,rr_MNXR165231,substrate
cpd_MNXM738804,rr_MNXR165231,substrate
cpd_MNXM819600,rr_MNXR165231,substrate
cpd_MNXM1104274,rr_MNXR165231,product
cpd_MNXM1363767,rr_MNXR165231,product
cpd_MNXM1104527,rr_MNXR165263,substrate
cpd_MNXM1364061,rr_MNXR165263,substrate
cpd_MNXM1106000,rr_MNXR165263,product
cpd_MNXM1102128,rr_MNXR165266,substrate
cpd_MNXM1,rr_MNXR165266,substrate
cpd_MNXM521830,rr_MNXR165266,substrate
cpd_MNXM1364019,rr_MNXR165266,product
cpd_MNXM683690,rr_MNXR165266,product
cpd_MNXM1104531,rr_MNXR165267,substrate
cpd_MNXM818617,rr_MNXR165267,substrate
cpd_MNXM727276,rr_MNXR165267,product
cpd_MNXM818620,rr_MNXR165267,product
cpd_MNXM1102128,rr_MNXR165268,substrate
cpd_MNXM119757,rr_MNXR165268,substrate
cpd_MNXM1,rr_MNXR165268,substrate
cpd_MNXM1364019,rr_MNXR165268,product
cpd_MNXM521830,rr_MNXR165268,product
cpd_MNXM1364163,rr_MNXR165269,substrate
cpd_MNXM818617,rr_MNXR165269,substrate
cpd_MNXM727276,rr_MNXR165269,product
cpd_MNXM818623,rr_MNXR165269,product
cpd_MNXM1104531,rr_MNXR165270,substrate
cpd_MNXM818618,rr_MNXR165270,substrate
cpd_MNXM727276,rr_MNXR165270,product
cpd_MNXM818621,rr_MNXR165270,product
cpd_MNXM1364163,rr_MNXR165271,substrate
cpd_MNXM818618,rr_MNXR165271,substrate
cpd_MNXM727276,rr_MNXR165271,product
cpd_MNXM818624,rr_MNXR165271,product
cpd_MNXM1104531,rr_MNXR165272,substrate
cpd_MNXM818619,rr_MNXR165272,substrate
cpd_MNXM727276,rr_MNXR165272,product
cpd_MNXM818622,rr_MNXR165272,product
cpd_MNXM1364163,rr_MNXR165273,substrate
cpd_MNXM818619,rr_MNXR165273,substrate
cpd_MNXM727276,rr_MNXR165273,product
cpd_MNXM818625,rr_MNXR165273,product
cpd_MNXM1102128,rr_MNXR165274,substrate
cpd_MNXM1,rr_MNXR165274,substrate
cpd_MNXM740953,rr_MNXR165274,substrate
cpd_MNXM119757,rr_MNXR165274,product
cpd_MNXM1363954,rr_MNXR165274,product
cpd_MNXM119757,rr_MNXR165278,substrate
cpd_MNXM146363,rr_MNXR165278,substrate
cpd_MNXM740953,rr_MNXR165278,product
cpd_MNXM119757,rr_MNXR165279,substrate
cpd_glucose,rr_MNXR165279,product
cpd_MNXM521830,rr_MNXR165279,product
cpd_glucose,rr_MNXR165280,substrate
cpd_MNXM683690,rr_MNXR165280,substrate
cpd_MNXM521830,rr_MNXR165280,product
cpd_MNXM1108176,rr_MNXR165281,substrate
cpd_MNXM727963,rr_MNXR165281,substrate
cpd_MNXM1,rr_MNXR165281,product
cpd_MNXM683690,rr_MNXR165281,product
cpd_MNXM1104180,rr_MNXR165288,substrate
cpd_MNXM1104531,rr_MNXR165288,substrate
cpd_MNXM683062,rr_MNXR165288,product
cpd_MNXM727276,rr_MNXR165288,product
cpd_MNXM1104180,rr_MNXR165291,substrate
cpd_MNXM1363975,rr_MNXR165291,substrate
cpd_MNXM683063,rr_MNXR165291,product
cpd_MNXM727276,rr_MNXR165291,product
cpd_MNXM1104180,rr_MNXR165292,substrate
cpd_MNXM1364163,rr_MNXR165292,substrate
cpd_MNXM683060,rr_MNXR165292,product
cpd_MNXM727276,rr_MNXR165292,product
cpd_MNXM1092836,rr_MNXR165293,substrate
cpd_MNXM1104180,rr_MNXR165293,substrate
cpd_MNXM683061,rr_MNXR165293,product
cpd_MNXM727276,rr_MNXR165293,product
cpd_MNXM1092909,rr_MNXR165294,substrate
cpd_MNXM1104180,rr_MNXR165294,substrate
cpd_MNXM683064,rr_MNXR165294,product
cpd_MNXM727276,rr_MNXR165294,product
cpd_MNXM1104531,rr_MNXR165295,substrate
cpd_MNXM683063,rr_MNXR165295,substrate
cpd_MNXM683056,rr_MNXR165295,product
cpd_MNXM727276,rr_MNXR165295,product
cpd_MNXM1363975,rr_MNXR165297,substrate
cpd_MNXM683063,rr_MNXR165297,substrate
cpd_MNXM727276,rr_MNXR165297,product
cpd_MNXM819313,rr_MNXR165297,product
cpd_MNXM1364163,rr_MNXR165298,substrate
cpd_MNXM683063,rr_MNXR165298,substrate
cpd_MNXM683053,rr_MNXR165298,product
cpd_MNXM727276,rr_MNXR165298,product
cpd_MNXM1092836,rr_MNXR165299,substrate
cpd_MNXM683063,rr_MNXR165299,substrate
cpd_MNXM683054,rr_MNXR165299,product
cpd_MNXM727276,rr_MNXR165299,product
cpd_MNXM1092909,rr_MNXR165300,substrate
cpd_MNXM683063,rr_MNXR165300,substrate
cpd_MNXM683058,rr_MNXR165300,product
cpd_MNXM727276,rr_MNXR165300,product
cpd_MNXM1363975,rr_MNXR165301,substrate
cpd_MNXM683053,rr_MNXR165301,substrate
cpd_MNXM683051,rr_MNXR165301,product
cpd_MNXM727276,rr_MNXR165301,product
cpd_MNXM1363975,rr_MNXR165302,substrate
cpd_MNXM683058,rr_MNXR165302,substrate
cpd_MNXM683059,rr_MNXR165302,product
cpd_MNXM727276,rr_MNXR165302,product
cpd_MNXM1363975,rr_MNXR165305,substrate
cpd_MNXM683056,rr_MNXR165305,substrate
cpd_MNXM683057,rr_MNXR165305,product
cpd_MNXM727276,rr_MNXR165305,product
cpd_MNXM1363975,rr_MNXR165306,substrate
cpd_MNXM683054,rr_MNXR165306,substrate
cpd_MNXM683055,rr_MNXR165306,product
cpd_MNXM727276,rr_MNXR165306,product
cpd_MNXM1363975,rr_MNXR165309,substrate
cpd_MNXM683063,rr_MNXR165309,substrate
cpd_MNXM683042,rr_MNXR165309,product
cpd_MNXM727276,rr_MNXR165309,product
cpd_MNXM1104531,rr_MNXR165310,substrate
cpd_MNXM683063,rr_MNXR165310,substrate
cpd_MNXM683048,rr_MNXR165310,product
cpd_MNXM727276,rr_MNXR165310,product
cpd_MNXM1092909,rr_MNXR165311,substrate
cpd_MNXM683053,rr_MNXR165311,substrate
cpd_MNXM683052,rr_MNXR165311,product
cpd_MNXM727276,rr_MNXR165311,product
cpd_MNXM1363975,rr_MNXR165313,substrate
cpd_MNXM683051,rr_MNXR165313,substrate
cpd_MNXM683050,rr_MNXR165313,product
cpd_MNXM727276,rr_MNXR165313,product
cpd_MNXM1364163,rr_MNXR165315,substrate
cpd_MNXM683058,rr_MNXR165315,substrate
cpd_MNXM727276,rr_MNXR165315,product
cpd_MNXM819859,rr_MNXR165315,product
cpd_MNXM1104531,rr_MNXR165316,substrate
cpd_MNXM683058,rr_MNXR165316,substrate
cpd_MNXM683040,rr_MNXR165316,product
cpd_MNXM727276,rr_MNXR165316,product
cpd_MNXM1102128,rr_MNXR165319,substrate
cpd_MNXM1,rr_MNXR165319,substrate
cpd_MNXM525844,rr_MNXR165319,substrate
cpd_MNXM1363954,rr_MNXR165319,product
cpd_MNXM850,rr_MNXR165319,product
cpd_MNXM1102128,rr_MNXR165321,substrate
cpd_MNXM17602,rr_MNXR165321,substrate
cpd_MNXM1,rr_MNXR165321,substrate
cpd_MNXM1363954,rr_MNXR165321,product
cpd_MNXM511906,rr_MNXR165321,product
cpd_MNXM1102128,rr_MNXR165322,substrate
cpd_MNXM1,rr_MNXR165322,substrate
cpd_MNXM531911,rr_MNXR165322,substrate
cpd_MNXM1363954,rr_MNXR165322,product
cpd_MNXM819166,rr_MNXR165322,product
cpd_MNXM1102128,rr_MNXR165323,substrate
cpd_MNXM1,rr_MNXR165323,substrate
cpd_MNXM526132,rr_MNXR165323,substrate
cpd_MNXM1363954,rr_MNXR165323,product
cpd_MNXM819312,rr_MNXR165323,product
cpd_MNXM1102128,rr_MNXR165330,substrate
cpd_MNXM1,rr_MNXR165330,substrate
cpd_MNXM683690,rr_MNXR165330,substrate
cpd_MNXM1104754,rr_MNXR165330,product
cpd_MNXM727963,rr_MNXR165330,product
cpd_MNXM1107898,rr_MNXR165340,substrate
cpd_MNXM1364268,rr_MNXR165340,substrate
cpd_MNXM1,rr_MNXR165340,substrate
cpd_MNXM156384,rr_MNXR165340,product
cpd_MNXM1108184,rr_MNXR165445,substrate
cpd_MNXM5,rr_MNXR165445,substrate
cpd_MNXM1,rr_MNXR165445,product
cpd_MNXM738702,rr_MNXR165445,product
cpd_MNXM738916,rr_MNXR165445,product
cpd_MNXM1364476,rr_MNXR165639,substrate
cpd_MNXM3,rr_MNXR165639,substrate
cpd_MNXM653,rr_MNXR165639,substrate
cpd_MNXM1,rr_MNXR165639,product
cpd_MNXM40333,rr_MNXR165639,product
cpd_MNXM732751,rr_MNXR165639,product
cpd_MNXM9,rr_MNXR165639,product
cpd_MNXM1106178,rr_MNXR165643,substrate
cpd_MNXM4870,rr_MNXR165643,substrate
cpd_MNXM735871,rr_MNXR165643,product
cpd_MNXM1102128,rr_MNXR165650,substrate
cpd_MNXM1,rr_MNXR165650,substrate
cpd_MNXM4257,rr_MNXR165650,substrate
cpd_MNXM1104529,rr_MNXR165650,product
cpd_MNXM735925,rr_MNXR165650,product
cpd_MNXM1369177,rr_MNXR165655,substrate
cpd_MNXM953,rr_MNXR165655,substrate
cpd_MNXM4418,rr_MNXR165655,product
cpd_MNXM727276,rr_MNXR165655,product
cpd_MNXM1364061,rr_MNXR165800,substrate
cpd_MNXM7242,rr_MNXR165800,substrate
cpd_MNXM1364212,rr_MNXR165800,product
cpd_MNXM1371564,rr_MNXR165881,substrate
cpd_MNXM13,rr_MNXR165881,product
cpd_MNXM729799,rr_MNXR165881,product
cpd_MNXM732387,rr_MNXR165881,product
cpd_MNXM145,rr_MNXR165949,substrate
cpd_MNXM1,rr_MNXR165949,product
cpd_MNXM2887,rr_MNXR165949,product
cpd_MNXM39,rr_MNXR165949,product
cpd_MNXM1369395,rr_MNXR166020,substrate
cpd_MNXM40333,rr_MNXR166020,substrate
cpd_MNXM9,rr_MNXR166020,substrate
cpd_MNXM3,rr_MNXR166020,product
cpd_MNXM573,rr_MNXR166020,product
cpd_MNXM727276,rr_MNXR166020,product
cpd_MNXM1104186,rr_MNXR166038,substrate
cpd_MNXM732880,rr_MNXR166038,product
cpd_MNXM77,rr_MNXR166038,product
cpd_MNXM1104463,rr_MNXR166065,substrate
cpd_MNXM5,rr_MNXR166065,substrate
cpd_MNXM1364110,rr_MNXR166065,product
cpd_MNXM1,rr_MNXR166065,product
cpd_MNXM738702,rr_MNXR166065,product
cpd_MNXM1104186,rr_MNXR166070,substrate
cpd_MNXM1,rr_MNXR166070,substrate
cpd_MNXM40333,rr_MNXR166070,substrate
cpd_MNXM3,rr_MNXR166070,product
cpd_MNXM731755,rr_MNXR166070,product
cpd_MNXM1371306,rr_MNXR166264,substrate
cpd_pyruvate,rr_MNXR166264,substrate
cpd_MNXM814821,rr_MNXR166264,product
cpd_MNXM1103734,rr_MNXR166275,substrate
cpd_MNXM1,rr_MNXR166275,substrate
cpd_MNXM1363910,rr_MNXR166275,product
cpd_MNXM745351,rr_MNXR166275,product
cpd_MNXM1102167,rr_MNXR166337,substrate
cpd_MNXM1,rr_MNXR166337,substrate
cpd_MNXM2733,rr_MNXR166337,substrate
cpd_MNXM1363767,rr_MNXR166337,product
cpd_MNXM1936,rr_MNXR166337,product
cpd_MNXM1368744,rr_MNXR166375,substrate
cpd_MNXM1988,rr_MNXR166375,substrate
cpd_MNXM735438,rr_MNXR166375,substrate
cpd_MNXM13,rr_MNXR166375,product
cpd_succinate,rr_MNXR166375,product
cpd_MNXM4248,rr_MNXR166375,product
cpd_MNXM117,rr_MNXR166400,substrate
cpd_MNXM1,rr_MNXR166400,substrate
cpd_MNXM727225,rr_MNXR166400,product
cpd_MNXM729302,rr_MNXR166400,product
cpd_MNXM117,rr_MNXR166401,substrate
cpd_MNXM729302,rr_MNXR166401,product
cpd_MNXM742,rr_MNXR166401,product
cpd_MNXM100,rr_MNXR166408,substrate
cpd_MNXM11,rr_MNXR166408,product
cpd_MNXM1958,rr_MNXR166408,product
cpd_MNXM1364402,rr_MNXR166461,substrate
cpd_MNXM1,rr_MNXR166461,substrate
cpd_MNXM9,rr_MNXR166461,substrate
cpd_MNXM1371813,rr_MNXR166461,product
cpd_MNXM2887,rr_MNXR166461,product
cpd_MNXM1226,rr_MNXR166516,substrate
cpd_MNXM13,rr_MNXR166516,substrate
cpd_MNXM1,rr_MNXR166516,product
cpd_MNXM738068,rr_MNXR166516,product
cpd_MNXM1107795,rr_MNXR166520,substrate
cpd_MNXM188,rr_MNXR166520,substrate
cpd_MNXM1,rr_MNXR166520,substrate
cpd_MNXM3122,rr_MNXR166520,product
cpd_MNXM1102164,rr_MNXR166522,substrate
cpd_MNXM1,rr_MNXR166522,substrate
cpd_MNXM765,rr_MNXR166522,substrate
cpd_MNXM1105941,rr_MNXR166522,product
cpd_MNXM601,rr_MNXR166522,product
cpd_MNXM112,rr_MNXR166555,substrate
cpd_glucose,rr_MNXR166555,substrate
cpd_MNXM734837,rr_MNXR166555,product
cpd_MNXM1104823,rr_MNXR166590,substrate
cpd_MNXM1364213,rr_MNXR166590,substrate
cpd_MNXM1,rr_MNXR166590,substrate
cpd_MNXM1364019,rr_MNXR166590,product
cpd_MNXM1107410,rr_MNXR166592,substrate
cpd_MNXM3,rr_MNXR166592,substrate
cpd_MNXM726061,rr_MNXR166592,substrate
cpd_MNXM1446,rr_MNXR166592,product
cpd_MNXM1,rr_MNXR166592,product
cpd_MNXM40333,rr_MNXR166592,product
cpd_MNXM9,rr_MNXR166592,product
cpd_MNXM1104039,rr_MNXR166596,substrate
cpd_glucose,rr_MNXR166596,substrate
cpd_MNXM1104617,rr_MNXR166596,product
cpd_MNXM1106001,rr_MNXR166596,product
cpd_MNXM1093344,rr_MNXR166597,substrate
cpd_glucose,rr_MNXR166597,substrate
cpd_MNXM1104039,rr_MNXR166597,product
cpd_MNXM1106001,rr_MNXR166597,product
cpd_MNXM1104039,rr_MNXR166599,substrate
cpd_MNXM1104617,rr_MNXR166599,product
cpd_MNXM1105027,rr_MNXR166599,product
cpd_MNXM1093344,rr_MNXR166600,substrate
cpd_MNXM1104039,rr_MNXR166600,product
cpd_MNXM1105027,rr_MNXR166600,product
cpd_MNXM1093344,rr_MNXR166601,substrate
cpd_MNXM1105027,rr_MNXR166601,substrate
cpd_MNXM1104130,rr_MNXR166601,product
cpd_MNXM1105731,rr_MNXR166606,substrate
cpd_MNXM726061,rr_MNXR166606,substrate
cpd_MNXM5804,rr_MNXR166606,product
cpd_MNXM1364300,rr_MNXR166682,substrate
cpd_MNXM729033,rr_MNXR166682,substrate
cpd_MNXM3469,rr_MNXR166682,product
cpd_MNXM1033,rr_MNXR166706,substrate
cpd_MNXM1,rr_MNXR166706,substrate
cpd_MNXM40333,rr_MNXR166706,substrate
cpd_MNXM1105977,rr_MNXR166706,product
cpd_MNXM727604,rr_MNXR166706,product
cpd_MNXM1108156,rr_MNXR166758,substrate
cpd_MNXM735438,rr_MNXR166758,substrate
cpd_MNXM1,rr_MNXR166758,product
cpd_MNXM555,rr_MNXR166758,product
cpd_MNXM1371072,rr_MNXR166789,substrate
cpd_MNXM727620,rr_MNXR166789,product
cpd_MNXM1104180,rr_MNXR166811,substrate
cpd_MNXM728458,rr_MNXR166811,product
cpd_MNXM1093051,rr_MNXR166842,substrate
cpd_MNXM40333,rr_MNXR166842,substrate
cpd_MNXM5,rr_MNXR166842,substrate
cpd_MNXM9,rr_MNXR166842,substrate
cpd_MNXM1,rr_MNXR166842,product
cpd_MNXM3,rr_MNXR166842,product
cpd_MNXM738702,rr_MNXR166842,product
cpd_MNXM741173,rr_MNXR166842,product
cpd_MNXM118,rr_MNXR166847,substrate
cpd_MNXM735438,rr_MNXR166847,substrate
cpd_MNXM1880,rr_MNXR166847,product
